category,sample_idx,layer_idx,head_idx,kl
2,3,1,3,0.21144538
2,3,1,4,0.7391918
2,3,1,5,0.6795833
2,3,1,6,0.47154573
2,3,1,7,0.33538377
2,3,1,8,3.2163804
2,3,1,9,1.215856
2,3,1,10,0.7797503
2,3,1,11,0.25655544
2,3,2,0,0.6700025
2,3,2,1,0.050611984
2,3,2,2,1.9922508
2,3,2,3,0.3122811
2,3,2,4,0.49553
2,3,2,5,1.2063631
2,3,2,6,1.2511199
2,3,2,7,0.14545344
2,3,2,8,1.3583972
2,3,2,9,2.0502636
2,3,2,10,0.8704143
2,3,2,11,1.6259339
2,3,3,0,0.33982152
2,3,3,1,1.5735264
2,3,3,2,0.9924713
2,3,3,3,1.3373227
2,3,3,4,3.2208877
2,3,3,5,0.61673033
2,3,3,6,0.14006567
2,3,3,7,0.44622457
2,3,3,8,0.2014125
2,3,3,9,0.34514812
2,3,3,10,0.11122227
2,3,3,11,0.23330075
2,3,4,0,0.4167536
2,3,4,1,0.12422765
2,3,4,2,0.26137716
2,3,4,3,0.46804637
2,3,4,4,0.21576938
2,3,4,5,0.94334924
2,3,4,6,0.2371967
2,3,4,7,0.19532882
2,3,4,8,0.23293404
2,3,4,9,1.0626384
2,3,4,10,1.2525209
2,3,4,11,0.4363036
2,3,5,0,1.2718108
2,3,5,1,0.4376217
2,3,5,2,0.48297355
2,3,5,3,0.14594413
2,3,5,4,0.5062202
2,3,5,5,0.36682722
2,3,5,6,2.2684526
2,3,5,7,0.5345378
2,3,5,8,0.2747112
2,3,5,9,0.25097492
2,3,5,10,0.3018774
2,3,5,11,0.54029727
2,3,6,0,0.42313197
2,3,6,1,1.5748458
2,3,6,2,0.20959464
2,3,6,3,0.58351785
2,3,6,4,0.14967526
2,3,6,5,0.66752017
2,3,6,6,0.50860006
2,3,6,7,1.3361758
2,3,6,8,0.26792186
2,3,6,9,0.21683632
2,3,6,10,0.36603183
2,3,6,11,1.4636298
2,3,7,0,1.2749615
